"","HL_SHORE_L","HL_FRAC_L","Cell_ID"
"1227",421.87,93.9389,153
"1228",5081.56,0.336859,2071
"1229",0,0,5433
"1230",0,0,13467
"1231",46.66,100,18653
"1232",0,0,14829
"1233",0,0,12785
"1234",0,0,20659
"1235",22.87,99.0736,22336
"1236",0,0,14849
"1237",0,0,20712
"1238",173.52,15.6034,5069
"1239",0,0,20878
"1240",58.69,100,9622
"1241",0,0,7045
"1242",0,0,12817
"1243",0,0,21508
"1244",0,0,10004
"1245",0,0,1111
"1246",0,0,22059
"1247",7167.81,8.94845,12574
"1248",162.53,58.6362,5441
"1249",0,0,18114
"1250",0,0,14927
"1251",0,0,19026
"1252",45.65,51.1339,15080
"1253",0,0,15137
"1254",327.29,72.8073,17395
"1255",0,0,5804
"1256",0,0,11749
"1257",0,0,16093
"1258",0,0,12587
"1259",2741.05,0.82194,1471
"1260",0,0,21416
"1261",0,0,395
"1262",501.23,38.213,16871
"1263",0,0,22940
"1264",0,0,4009
"1265",0,0,12746
"1266",179.43,45.1042,17773
"1267",0,0,13200
"1268",86.72,50.2167,18795
"1269",0,0,19140
"1270",1151.17,39.4065,6989
"1271",0,0,2895
"1272",1562.13,28.136,5911
"1273",0,0,10330
"1274",0,0,14740
"1275",0,0,13584
"1276",0,0,20402
"1277",1199.52,13.4339,8480
"1278",0,0,450
"1279",0,0,2613
"1280",0,0,22546
"1281",0,0,20371
"1282",550.28,19.9172,7426
"1283",0,0,23403
"1284",0,0,10083
"1285",0,0,15317
"1286",0,0,643
"1287",0,0,8601
"1288",0,0,18322
"1289",0,0,2298
"1290",0,0,4886
"1291",0,0,17750
"1292",0,0,16931
"1293",0,0,11124
"1294",0,0,19943
"1295",0,0,8913
"1296",0,0,9888
"1297",0,0,22840
"1298",0,0,12107
"1299",96.77,80.7283,14353
"1300",0,0,20908
"1301",311.63,12.1116,12815
"1302",0,0,17198
"1303",0,0,19956
"1304",0,0,13053
"1305",0,0,9187
"1306",0,0,15790
"1307",0,0,7228
"1308",0,0,7632
"1309",0,0,19664
"1310",105.65,56.029,16351
"1311",0,0,14824
"1312",90.97,26.3035,971
"1313",0,0,2837
"1314",0,0,6045
"1315",0,0,13382
"1316",0,0,23320
"1317",180.38,79.9798,16349
"1318",0,0,8233
"1319",0,0,6230
"1320",0,0,12778
"1321",0,0,14094
"1322",0,0,21296
"1323",45.57,25.4678,18281
"1324",182.88,6.01632,6488
"1325",230.61,38.9795,17157
"1326",0,0,14306
"1327",0,0,11430
"1328",0,0,16366
"1329",0,0,11868
"1330",0,0,12877
"1331",0,0,14159
"1332",0,0,14504
"1333",0,0,22653
"1334",36.58,0.941562,17020
"1335",0,0,10327
"1336",0,0,11531
"1337",761.36,46.6667,6417
"1338",0,0,20873
"1339",0,0,4539
"1340",0,0,10929
"1341",2688.05,0.0946165,937
"1342",0,0,15660
"1343",0,0,12935
"1344",0,0,188
"1345",0,0,19799
"1346",0,0,9802
"1347",0,0,20317
"1348",0,0,22099
"1349",0,0,3074
"1350",31.87,100,10364
"1351",0,0,20783
"1352",9235.55,11.0487,2036
"1353",0,0,8333
"1354",618.13,65.5335,1027
"1355",172.96,14.9918,20048
"1356",0,0,10506
"1357",0,0,19677
"1358",306.68,59.2358,1983
"1359",0,0,15869
"1360",0,0,10337
"1361",0,0,21808
"1362",0,0,15524
"1363",0,0,11726
"1364",0,0,7170
"1365",0,0,4348
"1366",0,0,10520
"1367",1594.29,64.1239,1231
"1368",0,0,4496
"1369",0,0,18072
"1370",0,0,17866
"1371",0,0,6979
"1372",220,75.4557,7518
"1373",0,0,15532
"1374",2742.99,0.617698,9864
"1375",0,0,17937
"1376",107.98,82.7897,10722
"1377",34.54,100,13872
"1378",0,0,8192
"1379",0,0,2955
"1380",0,0,7990
"1381",37.05,3.10865,2898
"1382",611.72,5.33083,8463
"1383",525.1,43.985,15398
"1384",0,0,8332
"1385",0,0,5335
"1386",0,0,9121
"1387",0,0,6040
"1388",0,0,12987
"1389",0,0,22891
"1390",152.38,67.6709,11941
"1391",0,0,1482
"1392",0,0,3438
"1393",0,0,10501
"1394",0,0,4055
"1395",0,0,7726
"1396",0,0,8887
"1397",0,0,17280
"1398",0,0,11615
"1399",0,0,5496
"1400",0,0,19631
"1401",0,0,8411
"1402",91.4,14.4757,12263
"1403",5081.56,3.19924,2311
"1404",0,0,19487
"1405",0,0,8496
"1406",736.94,8.09396,5864
"1407",78.11,56.9953,1061
"1408",0,0,18169
"1409",1127.46,59.0686,10730
"1410",7379.13,1.42779,13768
"1411",570.56,41.9825,13710
"1412",0,0,314
"1413",5331.72,0.576749,13099
"1414",0,0,9170
"1415",0,0,15992
"1416",35.91,70.2603,21268
"1417",0,0,17348
"1418",0,0,5217
"1419",0,0,9885
"1420",0,0,23539
"1421",0,0,1859
"1422",2025.34,13.9308,499
"1423",0,0,18409
"1424",0,0,456
"1425",0,0,9650
"1426",0,0,7431
"1427",0,0,9117
"1428",0,0,14046
"1429",442.85,22.8874,2722
"1430",0,0,7534
"1431",0,0,17876
"1432",0,0,15327
"1433",0,0,15152
"1434",817.83,57.1719,8483
"1435",0,0,1048
"1436",792.18,9.00568,15586
"1437",1983.49,11.6745,2190
"1438",0,0,10057
"1439",3550.18,15.1829,9132
"1440",702.97,37.8578,6780
"1441",168.55,16.068,17022
"1442",0,0,7071
"1443",12681.8,7.74913,8040
"1444",0,0,11752
"1445",662.3,75.0644,4226
"1446",0,0,10370
"1447",0,0,10180
"1448",0,0,22205
"1449",0,0,19259
"1450",0,0,21621
"1451",0,0,18131
"1452",0,0,19505
"1453",0,0,3658
"1454",5111.05,12.8047,2252
"1455",0,0,17056
"1456",0,0,17932
"1457",327.86,49.0927,16504
"1458",0,0,19871
"1459",0,0,15262
"1460",0,0,12380
"1461",0,0,7705
"1462",0,0,14390
"1463",486.79,26.3621,15468
"1464",883.11,0.107144,1632
"1465",320.15,8.03294,17359
"1466",0,0,11018
"1467",0,0,12847
"1468",0,0,23300
"1469",0,0,22411
"1470",2688.05,1.1036,2080
"1471",0,0,4896
"1472",0,0,7124
"1473",0,0,7882
"1474",0,0,22250
"1475",0,0,8313
"1476",1350.22,42.7092,10118
"1477",0,0,5728
"1478",611.39,68.5633,12092
"1479",0,0,12209
"1480",0,0,19495
"1481",0,0,22939
"1482",0,0,20981
"1483",50.85,46.019,1787
"1484",120.78,0.000171842,14349
"1485",121.92,59.4544,13664
"1486",0,0,12333
"1487",753.03,8.97794,1247
"1488",0,0,1541
"1489",27,30.8227,10957
"1490",0,0,22905
"1491",0,0,23013
"1492",0,0,11700
"1493",0,0,19134
"1494",0,0,13586
"1495",249.98,83.0791,1956
"1496",0,0,18661
"1497",0,0,23456
"1498",0,0,12118
"1499",0,0,7362
"1500",0,0,17286
"1501",33.34,64.0522,2900
"1502",530.42,18.8711,14243
"1503",0,0,2547
"1504",0,0,4152
"1505",0,0,10961
"1506",20.38,0.998704,15079
"1507",0,0,17474
"1508",0,0,13375
"1509",0,0,20282
"1510",22.54,56.6249,1218
"1511",347.42,73.0683,11291
"1512",41.42,100,20589
"1513",0,0,20978
"1514",0,0,7364
"1515",0,0,15868
"1516",30.38,100,15934
"1517",0,0,3365
"1518",0,0,11189
"1519",0,0,15703
"1520",0,0,12210
"1521",0,0,13423
"1522",0,0,405
"1523",0,0,9770
"1524",0,0,1519
"1525",0,0,20202
"1526",0,0,2715
"1527",0,0,17787
"1528",0,0,2888
"1529",0,0,11257
"1530",0,0,16429
"1531",0,0,2336
"1532",0,0,22258
"1533",0,0,14170
"1534",0,0,15044
"1535",0,0,4210
"1536",0,0,21422
"1537",0,0,127
"1538",0,0,1129
"1539",0,0,11548
"1540",65.39,0.108636,17356
"1541",0,0,8194
"1542",0,0,639
"1543",0,0,9239
"1544",117.32,77.7185,9631
"1545",0,0,23046
"1546",0,0,13214
"1547",0,0,11725
"1548",0,0,15920
"1549",0,0,11145
"1550",0,0,12015
"1551",0,0,22294
"1552",0,0,6648
"1553",0,0,19257
"1554",0,0,10223
"1555",0,0,2123
"1556",0,0,7732
"1557",0,0,19989
"1558",520.57,69.9727,8989
"1559",0,0,13988
"1560",3696.74,21.2891,8577
"1561",0,0,22173
"1562",0,0,12391
"1563",1595.31,39.253,1193
"1564",0,0,19360
"1565",0,0,13522
"1566",0,0,16772
"1567",0,0,15473
"1568",1088.05,1.74755,7939
"1569",0,0,12541
"1570",0,0,19060
"1571",194.16,85.6476,17392
"1572",0,0,19024
"1573",0,0,8795
"1574",0,0,8342
"1575",0,0,22291
"1576",0,0,12634
"1577",0,0,17542
"1578",0,0,3719
"1579",0,0,23255
"1580",0,0,7723
"1581",0,0,22634
"1582",0,0,14835
"1583",0,0,7745
"1584",0,0,18017
"1585",0,0,16030
"1586",0,0,7956
"1587",12.83,100,4353
"1588",0,0,3825
"1589",0,0,18957
"1590",21.61,5.27503,7596
"1591",0,0,19518
"1592",84.16,0.784909,14304
"1593",0,0,7560
"1594",0,0,3304
"1595",15.03,100,5769
"1596",0,0,9777
"1597",2029.84,41.0749,7946
"1598",0,0,973
"1599",1043.17,21.1016,9147
"1600",138.49,92.779,3554
"1601",0,0,12135
"1602",117.91,0.718578,5384
"1603",208.45,85.1556,14276
"1604",783.25,47.0596,12539
"1605",0,0,20497
"1606",0,0,21629
"1607",0,0,3417
"1608",0,0,17012
"1609",1190.5,47.4588,6407
"1610",0,0,573
"1611",17.19,100,6091
"1612",0,0,17649
"1613",180.68,1.25313,11918
"1614",0,0,13741
"1615",0,0,20577
"1616",0,0,10051
"1617",0,0,234
"1618",117.95,68.3563,18450
"1619",0,0,5340
"1620",0,0,12248
"1621",0,0,5111
"1622",0,0,17607
"1623",0,0,14528
"1624",0,0,5625
"1625",0,0,8307
"1626",0,0,12608
"1627",0,0,17738
"1628",1831.41,26.9406,16136
"1629",0,0,15060
"1630",0,0,10603
"1631",0,0,1012
"1632",0,0,19193
"1633",0,0,6310
"1634",0,0,9909
"1635",0,0,19906
"1636",0,0,9243
"1637",0,0,17063
"1638",0,0,1401
"1639",0,0,10626
"1640",0,0,17655
"1641",0,0,22448
"1642",0,0,2639
"1643",0,0,8600
"1644",0,0,21148
"1645",0,0,20772
"1646",911.83,62.6157,5458
"1647",0,0,16434
"1648",0,0,15132
"1649",0,0,19240
"1650",0,0,21871
"1651",0,0,20870
"1652",0,0,17680
"1653",0,0,11734
"1654",0,0,18968
"1655",0,0,22722
"1656",0,0,6280
"1657",0,0,8378
"1658",55.77,100,2471
"1659",0,0,3138
"1660",0,0,20823
"1661",559.46,52.7912,12085
"1662",0,0,3771
"1663",0,0,16068
"1664",0,0,21199
"1665",0,0,4312
"1666",0,0,5258
"1667",0,0,3089
"1668",0,0,5266
"1669",0,0,9185
"1670",0,0,7249
"1671",0,0,4397
"1672",0,0,17246
"1673",317.28,93.4266,2737
"1674",0,0,21455
"1675",0,0,17521
"1676",0,0,22037
"1677",0,0,14176
"1678",0,0,9690
"1679",0,0,9364
"1680",0,0,6102
"1681",0,0,2762
"1682",0,0,16307
"1683",0,0,3979
"1684",0,0,13004
"1685",0,0,14606
"1686",51.05,28.3514,9616
"1687",0,0,23405
"1688",0,0,6349
"1689",0,0,19483
"1690",0,0,2372
"1691",167.51,78.0782,15615
"1692",0,0,13738
"1693",0,0,10758
"1694",0,0,23375
"1695",0,0,19022
"1696",0,0,5411
"1697",0,0,21827
"1698",0,0,15535
"1699",64.34,59.0781,12755
"1700",0,0,12584
"1701",88.77,100,16920
"1702",16.66,100,13026
"1703",0,0,6642
"1704",0,0,1873
"1705",0,0,18387
"1706",0,0,15207
"1707",0,0,17869
"1708",0,0,2618
"1709",0,0,15050
"1710",0,0,11353
"1711",0,0,11872
"1712",0,0,23430
"1713",1771.07,42.5823,1809
"1714",0,0,23497
"1715",0,0,20643
"1716",118.56,81.7854,6592
"1717",0,0,9963
"1718",1008.63,31.5889,4631
"1719",2597.25,55.1932,1802
"1720",0,0,19040
"1721",0,0,1219
"1722",0,0,18412
"1723",190.47,13.6586,5897
"1724",0,0,22503
"1725",0,0,20713
"1726",0,0,12641
"1727",0,0,20862
"1728",0,0,8629
"1729",0,0,8846
"1730",0,0,15393
"1731",0,0,6921
"1732",0,0,7609
"1733",0,0,18378
"1734",0,0,7135
"1735",0,0,9209
"1736",0,0,17185
"1737",59.88,9.44643,4277
"1738",0,0,23493
"1739",0,0,4488
"1740",1679.73,15.2721,6904
"1741",0,0,12952
"1742",0,0,16451
"1743",0,0,9287
"1744",59.91,88.7042,16333
"1745",0,0,4700
"1746",0,0,7730
"1747",0,0,22406
"1748",0,0,11807
"1749",0,0,21260
"1750",0,0,20966
"1751",0,0,21717
"1752",57.05,8.068,19280
"1753",43.68,89.4665,20311
"1754",170.52,0.320464,13013
"1755",24.1,50.5932,12808
"1756",0,0,20017
"1757",0,0,16847
"1758",131.71,99.8714,17397
"1759",140.24,100,2391
"1760",0,0,16527
"1761",38.26,97.5527,15232
"1762",0,0,3595
"1763",0,0,16410
"1764",0,0,8334
"1765",0,0,20765
"1766",0,0,3453
"1767",0,0,9438
"1768",0,0,10882
"1769",0,0,20349
"1770",1537.87,3.77552,2770
"1771",0,0,9788
"1772",0,0,11064
"1773",74.12,83.8192,10208
"1774",45.3,19.464,15042
"1775",0,0,14356
"1776",1803.49,32.9237,7929
"1777",26.22,100,12758
"1778",0,0,7766
"1779",0,0,10333
"1780",0,0,7622
"1781",39.16,100,15476
"1782",0,0,12381
"1783",0,0,9684
"1784",0,0,20742
"1785",77.8,62.8361,9630
"1786",0,0,6331
"1787",0,0,21173
"1788",917.08,83.6722,1386
"1789",0,0,20753
"1790",0,0,13072
"1791",0,0,4413
"1792",0,0,21342
"1793",0,0,11753
"1794",0,0,14719
"1795",0,0,9405
"1796",0,0,7026
"1797",0,0,22539
"1798",0,0,6018
"1799",1260.47,5.99826,13868
"1800",0,0,20383
"1801",0,0,4761
"1802",0,0,21258
"1803",0,0,20030
"1804",303.18,0.85083,17192
"1805",0,0,22762
"1806",145.45,37.8538,9008
"1807",0,0,3664
"1808",0,0,19734
"1809",0,0,20334
"1810",0,0,17653
"1811",0,0,19860
"1812",0,0,7839
"1813",0,0,14214
"1814",0,0,11852
"1815",145.15,48.2957,2574
"1816",646.91,10.6528,15984
"1817",0,0,15353
"1818",58.16,100,11470
"1819",0,0,23380
"1820",0,0,9338
"1821",1137.61,24.0128,7922
"1822",0,0,545
"1823",0,0,16186
"1824",346.17,44.0361,16343
"1825",0,0,9879
"1826",0,0,1845
"1827",0,0,16415
"1828",0,0,7618
"1829",0,0,14959
"1830",0,0,19409
"1831",0,0,5201
"1832",0,0,20064
"1833",0,0,6662
"1834",7241.26,9.08815,12577
"1835",0,0,11864
"1836",0,0,9398
"1837",0,0,20666
"1838",904.78,4.30407,13729
"1839",0,0,7743
"1840",0,0,4039
"1841",0,0,16798
"1842",0,0,22376
"1843",96.49,69.0402,7283
"1844",447.45,31.3414,13692
"1845",106.71,81.9427,2940
"1846",55.26,95.6485,17060
"1847",0,0,10498
"1848",0,0,18389
"1849",0,0,17189
"1850",0,0,3409
"1851",0,0,9969
"1852",101.62,100,14425
"1853",111.84,72.3545,9785
"1854",0,0,13027
"1855",0,0,12796
"1856",0,0,8394
"1857",0,0,16704
"1858",0,0,8390
"1859",0,0,13009
"1860",58.19,60.8393,14316
"1861",58.02,40.543,22865
"1862",0,0,1721
"1863",0,0,7624
"1864",0,0,2302
"1865",0,0,9720
"1866",0,0,1223
"1867",0,0,5297
"1868",390.18,76.2012,15816
"1869",0,0,15426
"1870",0,0,9867
"1871",0,0,2997
"1872",0,0,4816
"1873",0,0,15357
"1874",0,0,7160
"1875",120.15,24.4376,17702
"1876",0,0,1336
"1877",0,0,20423
"1878",0,0,22245
"1879",0,0,13035
"1880",243.84,12.9113,17383
"1881",0,0,23361
"1882",0,0,8675
"1883",49.28,100,5160
"1884",0,0,19967
"1885",774.36,16.2622,5010
"1886",0,0,11549
"1887",0,0,11855
"1888",0,0,14407
"1889",140.65,13.8454,9019
"1890",0,0,2084
"1891",52.67,12.0719,9112
"1892",0,0,14473
"1893",0,0,16832
"1894",0,0,10544
"1895",0,0,815
"1896",0,0,20698
"1897",0,0,7198
"1898",0,0,5570
"1899",0,0,21254
"1900",0,0,9418
"1901",0,0,6312
"1902",0,0,18752
"1903",0,0,18262
"1904",0,0,13215
"1905",0,0,9499
"1906",0,0,3461
"1907",0,0,11991
"1908",0,0,16944
"1909",0,0,9190
"1910",0,0,17413
"1911",0,0,11054
"1912",0,0,22924
"1913",5081.56,1.40618,2788
"1914",0,0,4499
"1915",0,0,9511
"1916",0,0,22582
"1917",0,0,17222
"1918",0,0,22176
"1919",0,0,16959
"1920",0,0,11678
"1921",0,0,6757
"1922",0,0,18971
"1923",0,0,7851
"1924",166.83,34.8153,15480
"1925",86.26,100,7495
"1926",58.02,18.9694,23067
"1927",0,0,11260
"1928",0,0,20532
"1929",10588,4.37968,8578
"1930",0,0,21557
"1931",0,0,20127
"1932",0,0,7068
"1933",0,0,22126
"1934",0,0,2581
"1935",0,0,22581
"1936",0,0,15456
"1937",2413.79,2.21152,7010
"1938",0,0,9957
"1939",0,0,16161
"1940",0,0,15310
"1941",0,0,16776
"1942",0,0,12142
"1943",0,0,1866
"1944",0,0,22044
"1945",0,0,5245
"1946",0,0,22934
"1947",0,0,17779
"1948",0,0,5671
"1949",28.54,55.1441,14857
"1950",0,0,8339
"1951",0,0,1464
"1952",0,0,20126
"1953",0,0,7886
"1954",0,0,17315
"1955",18.4,7.78235,17172
"1956",0,0,21265
"1957",213.28,30.2044,10872
"1958",0,0,21363
"1959",0,0,1834
"1960",0,0,21999
"1961",0,0,9220
"1962",0,0,19316
"1963",0,0,8968
"1964",0,0,17468
"1965",0,0,20441
"1966",1115.8,42.4185,266
"1967",0,0,13384
"1968",0,0,11412
"1969",368.71,0.160513,16969
"1970",0,0,6237
"1971",139.61,96.5815,7292
"1972",0,0,11031
"1973",0,0,2375
"1974",0,0,23383
"1975",0,0,21600
"1976",0,0,6100
"1977",0,0,8156
"1978",229.06,77.092,6284
"1979",552.07,72.0154,12531
"1980",0,0,20926
"1981",0,0,12370
"1982",509.68,23.2161,13753
"1983",429.64,22.9498,6885
"1984",556.07,47.3362,16489
"1985",0,0,17623
"1986",0,0,14716
"1987",0,0,19387
"1988",0,0,16251
"1989",0,0,19500
"1990",175.95,94.3305,14803
"1991",0,0,7282
"1992",0,0,21423
"1993",0,0,16316
"1994",0,0,23144
"1995",0,0,5092
"1996",0,0,5764
"1997",0,0,11037
"1998",0,0,15747
"1999",0,0,21159
"2000",0,0,6028
"2001",0,0,14372
"2002",639.31,34.8493,15983
"2003",0,0,2105
"2004",0,0,21741
"2005",0,0,17602
"2006",0,0,4890
"2007",0,0,19923
"2008",0,0,20187
"2009",0,0,9752
"2010",0,0,11693
"2011",385.93,8.7077,8461
"2012",37.47,0.109624,14812
"2013",0,0,23005
"2014",0,0,19694
"2015",0,0,21341
"2016",648.2,20.8977,15121
"2017",0,0,22983
"2018",0,0,15158
"2019",0,0,18020
"2020",78.53,99.4053,14274
"2021",48.07,95.5722,8925
"2022",0,0,6855
"2023",0,0,23402
"2024",0,0,11655
"2025",0,0,3606
"2026",0,0,4457
"2027",0,0,17630
"2028",0,0,10492
"2029",0,0,22047
"2030",0,0,22882
"2031",0,0,21098
"2032",0,0,11060
"2033",0,0,23439
"2034",704.73,47.4251,2431
"2035",2688.05,3.04807,1098
"2036",0,0,16552
"2037",202.79,72.7619,3214
"2038",1131.64,50.0318,2685
"2039",2589.76,10.553,1069
"2040",0,0,22593
"2041",0,0,17514
"2042",0,0,15315
"2043",0,0,15889
"2044",0,0,17175
"2045",0,0,13359
"2046",0,0,5133
"2047",124.36,44.5504,866
"2048",0,0,12776
"2049",0,0,11645
"2050",0,0,4176
"2051",0,0,9919
"2052",110.58,59.3614,920
"2053",0,0,12123
"2054",0,0,16478
"2055",0,0,14077
"2056",0,0,17676
"2057",0,0,13370
"2058",0,0,20323
"2059",0,0,14355
"2060",0,0,21010
"2061",0,0,16735
"2062",17.72,14.1836,23359
"2063",630.39,35.8292,5863
"2064",0,0,13843
"2065",0,0,9918
"2066",0,0,6938
"2067",0,0,1786
"2068",0,0,8864
"2069",786.58,39.363,1257
"2070",0,0,19011
"2071",0,0,22378
"2072",0,0,20063
"2073",0,0,8818
"2074",0,0,21042
"2075",0,0,9076
"2076",5360.2,0.045607,13681
"2077",0,0,21279
"2078",0,0,13472
"2079",0,0,817
"2080",0,0,22977
"2081",68.59,77.618,2702
"2082",0,0,20100
"2083",357.41,57.0311,513
"2084",0,0,21536
"2085",0,0,10927
"2086",0,0,20754
"2087",0,0,6588
"2088",0,0,1637
"2089",0,0,17640
"2090",0,0,16376
"2091",0,0,18882
"2092",669.57,73.9452,5009
"2093",0,0,22776
"2094",0,0,18225
"2095",0,0,3694
"2096",0,0,7187
"2097",0,0,6042
"2098",196.55,71.5364,865
"2099",0,0,9734
"2100",53.85,93.9046,10187
"2101",0,0,12622
"2102",0,0,13571
"2103",151.6,2.41365,8048
"2104",0,0,13535
"2105",0,0,9901
"2106",0,0,19541
"2107",0,0,17629
"2108",0,0,8262
"2109",0,0,9265
"2110",0,0,18181
"2111",0,0,7069
"2112",2561.51,0.936605,474
"2113",0,0,13411
"2114",0,0,14904
"2115",174.65,72.4867,5844
"2116",0,0,3482
"2117",124.33,28.2695,16356
"2118",0,0,16833
"2119",0,0,20905
"2120",1327.31,15.7731,6405
"2121",2157.26,9.20828,20037
"2122",27.61,96.1727,11513
"2123",0,0,23523
"2124",0,0,7213
"2125",0,0,1503
"2126",0,0,3834
"2127",0,0,5169
"2128",0,0,11724
"2129",119.96,22.7736,4753
"2130",0,0,23284
"2131",0,0,18305
"2132",0,0,537
"2133",0,0,12164
"2134",0,0,2902
"2135",0,0,2832
"2136",0,0,14796
"2137",0,0,9045
"2138",0,0,5847
"2139",5385.87,0.109537,13682
"2140",0,0,16317
"2141",1396.87,65.3408,7945
"2142",211.33,61.7769,1451
"2143",0,0,8837
"2144",0,0,5530
"2145",0,0,21194
"2146",0,0,5326
"2147",0,0,21108
"2148",0,0,21252
"2149",0,0,4580
"2150",59.83,8.32812,6072
"2151",0,0,22033
"2152",0,0,21409
"2153",0,0,15674
"2154",286.91,13.7719,6574
"2155",1795.84,8.47992,7001
"2156",0,0,19364
"2157",0,0,19310
"2158",0,0,22162
"2159",0,0,23397
"2160",0,0,22383
"2161",0,0,11661
"2162",0,0,21791
"2163",0,0,9178
"2164",0,0,18766
"2165",0,0,20231
"2166",0,0,15846
"2167",0,0,9793
"2168",0,0,10580
"2169",498.87,3.29767,4148
"2170",374.72,17.9559,12692
"2171",0,0,3871
"2172",0,0,19154
"2173",381.17,38.6843,18696
"2174",0,0,8196
"2175",0,0,10524
"2176",0,0,13063
"2177",0,0,3143
"2178",0,0,11410
"2179",797.12,64.3645,5459
"2180",0,0,19299
"2181",1252.14,0.444948,2045
"2182",0,0,21150
"2183",0,0,6958
"2184",0,0,15215
"2185",0,0,13848
"2186",373.68,88.9526,3534
"2187",767.89,9.24504,15017
"2188",0,0,2950
"2189",208.67,44.8031,13119
"2190",0,0,9498
"2191",0,0,8719
"2192",0,0,7361
"2193",0,0,21657
"2194",59.58,5.76643,770
"2195",621.24,63.5555,3509
"2196",0,0,12855
"2197",0,0,14483
"2198",0,0,695
"2199",0,0,22737
"2200",0,0,6314
"2201",0,0,22809
"2202",0,0,6822
"2203",0,0,8370
"2204",0,0,6137
"2205",0,0,17577
"2206",0,0,15860
"2207",0,0,4079
"2208",9267.45,21.1241,3499
"2209",0,0,9921
"2210",0,0,20899
"2211",0,0,10439
"2212",157.69,26.811,1951
"2213",0,0,18803
"2214",0,0,1315
"2215",0,0,1494
"2216",0,0,3712
"2217",184.79,84.7485,18513
"2218",96.52,94.1475,8441
"2219",205.29,50.5447,4246
"2220",0,0,5274
"2221",0,0,8312
"2222",5376.09,0.22155,13098
"2223",0,0,14725
"2224",0,0,5953
"2225",74.09,82.5081,11976
"2226",102.18,2.51691,13388
"2227",0,0,1359
"2228",0,0,3787
"2229",186.09,44.278,15243
"2230",0,0,4071
"2231",0,0,19870
"2232",0,0,19641
"2233",0,0,6546
"2234",0,0,18842
"2235",222.13,19.6128,17967
"2236",5248.36,0.453947,274
"2237",0,0,23076
"2238",1779.29,14.8281,3929
"2239",0,0,1038
"2240",0,0,4078
"2241",0,0,21668
"2242",72.28,30.2248,17783
"2243",0,0,9417
"2244",0,0,6714
"2245",0,0,21329
"2246",0,0,10025
"2247",837.9,44.0378,10097
"2248",0,0,14784
"2249",0,0,14453
"2250",0,0,23175
"2251",0,0,6169
"2252",0,0,5906
"2253",0,0,13427
"2254",0,0,22122
"2255",0,0,9923
"2256",0,0,5350
"2257",0,0,4308
"2258",0,0,12972
"2259",20.53,79.2679,16461
"2260",0,0,13910
"2261",0,0,3774
"2262",0,0,18327
"2263",0,0,15696
"2264",0,0,10538
"2265",0,0,9907
"2266",0,0,22340
"2267",0,0,15571
"2268",0,0,18835
"2269",0,0,3683
"2270",0,0,2842
"2271",0,0,12448
"2272",0,0,22821
"2273",0,0,16109
"2274",0,0,21714
"2275",0,0,21709
"2276",0,0,20777
"2277",0,0,10362
"2278",0,0,8060
"2279",0,0,5123
"2280",0,0,16128
"2281",23.39,27.1086,15088
"2282",0,0,16740
"2283",0,0,19934
"2284",0,0,13797
"2285",107.23,35.9909,12503
"2286",0,0,20717
"2287",0,0,6957
"2288",0,0,21213
"2289",0,0,15070
"2290",23.57,100,6800
"2291",0,0,22610
"2292",0,0,3263
"2293",0,0,9113
"2294",0,0,10338
"2295",763.28,27.6147,2748
"2296",1557.51,0.182976,3144
"2297",0,0,259
"2298",119.12,64.8162,11446
"2299",0,0,21337
"2300",148.46,85.9817,2280
